hospital_id,treatment_id,estimated_cost
2162,114,1560
2163,102,24000
2163,107,110000
2163,113,15000
2163,114,1300
2164,102,24000
2164,107,110000
2164,113,15000
2164,114,1300
2165,102,28800
2165,107,132000
2165,113,18000
2165,114,1560
2166,102,28800
2166,107,132000
2166,113,18000
2166,114,1560
2167,102,24000
2167,107,110000
2167,113,15000
2167,114,1300
2168,102,28800
2168,107,132000
2168,113,18000
2168,114,1560
2169,102,28800
2169,107,132000
2169,113,18000
2169,114,1560
2170,102,28800
2170,107,132000
2170,113,18000
2170,114,1560
2171,102,24000
2171,107,110000
2171,113,15000
2171,114,1300
2172,102,24000
2172,107,110000
2172,113,15000
2172,114,1300
2173,102,24000
2173,107,110000
2173,113,15000
2173,114,1300
2174,102,28800
2174,107,132000
2174,113,18000
2174,114,1560
2175,102,24000
2175,107,110000
2175,113,15000
2175,114,1300
2176,102,24000
2176,107,110000
2176,113,15000
2176,114,1300
2177,102,28800
2177,107,132000
2177,113,18000
2177,114,1560
2178,102,28800
2178,107,132000
2178,113,18000
2178,114,1560
2179,102,24000
2179,107,110000
2179,113,15000
2179,114,1300
2180,102,24000
2180,107,110000
2180,113,15000
2180,114,1300
2181,102,24000
2181,107,110000
2181,113,15000
2181,114,1300
2182,102,28800
2182,107,132000
2182,113,18000
2182,114,1560
2183,102,28800
2183,107,132000
2183,113,18000
2183,114,1560
2184,102,24000
2184,107,110000
2184,113,15000
2184,114,1300
2185,102,24000
2185,107,110000
2185,113,15000
2185,114,1300
2186,102,24000
2186,107,110000
2186,113,15000
2186,114,1300
2187,102,28800
2187,107,132000
2187,113,18000
2187,114,1560
2188,102,24000
2188,107,110000
2188,113,15000
2188,114,1300
2189,102,28800
2189,107,132000
2189,113,18000
2189,114,1560
2190,102,28800
2190,107,132000
2190,113,18000
2190,114,1560
2191,102,28800
2191,107,132000
2191,113,18000
2191,114,1560
2192,102,24000
2192,107,110000
2192,113,15000
2192,114,1300
2193,102,24000
2193,107,110000
2193,113,15000
2193,114,1300
2194,102,28800
2194,107,132000
2194,113,18000
2194,114,1560
2195,102,28800
2195,107,132000
2195,113,18000
2195,114,1560
2196,102,24000
2196,107,110000
2196,113,15000
2196,114,1300
2197,102,28800
2197,107,132000
2197,113,18000
2197,114,1560
2198,102,28800
2198,107,132000
2198,113,18000
2198,114,1560
2199,102,24000
2199,107,110000
2199,113,15000
2199,114,1300
2200,102,24000
2200,107,110000
2200,113,15000
2200,114,1300
2201,102,28800
2201,107,132000
2201,113,18000
2201,114,1560
2202,102,24000
2202,107,110000
2202,113,15000
2202,114,1300
2203,102,28800
2203,107,132000
2203,113,18000
2203,114,1560
2204,102,24000
2204,107,110000
2204,113,15000
2204,114,1300
2205,102,24000
2205,107,110000
2205,113,15000
2205,114,1300
2206,102,28800
2206,107,132000
2206,113,18000
2206,114,1560
2207,102,28800
2207,107,132000
2207,113,18000
2207,114,1560
2208,102,24000
2208,107,110000
2208,113,15000
2208,114,1300
2209,102,28800
2209,107,132000
2209,113,18000
2209,114,1560
2210,102,28800
2210,107,132000
2210,113,18000
2210,114,1560
2211,102,24000
2211,107,110000
2211,113,15000
2211,114,1300
2212,102,28800
2212,107,132000
2212,113,18000
2212,114,1560
2213,102,28800
2213,107,132000
2213,113,18000
2213,114,1560
2214,102,28800
2214,107,132000
2214,113,18000
2214,114,1560
2215,102,28800
2215,107,132000
2215,113,18000
2215,114,1560
2216,102,28800
2216,107,132000
2216,113,18000
2216,114,1560
2217,102,28800
2217,107,132000
2217,113,18000
2217,114,1560
2218,102,28800
2218,107,132000
2218,113,18000
2218,114,1560
2219,102,24000
2219,107,110000
2219,113,15000
2219,114,1300
2220,102,24000
2220,107,110000
2220,113,15000
2220,114,1300
2221,102,28800
2221,107,132000
2221,113,18000
2221,114,1560
2222,102,28800
2222,107,132000
2222,113,18000
2222,114,1560
2223,102,24000
2223,107,110000
2223,113,15000
2223,114,1300
2224,102,28800
2224,107,132000
2224,113,18000
2224,114,1560
2225,102,24000
2225,107,110000
2225,113,15000
2225,114,1300
2226,102,28800
2226,107,132000
2226,113,18000
2226,114,1560
2227,102,28800
2227,107,132000
2227,113,18000
2227,114,1560
2228,102,24000
2228,107,110000
2228,113,15000
2228,114,1300
2229,102,24000
2229,107,110000
2229,113,15000
2229,114,1300
2230,102,24000
2230,107,110000
2230,113,15000
2230,114,1300
2231,102,28800
2231,107,132000
2231,113,18000
2231,114,1560
2232,102,28800
2232,107,132000
2232,113,18000
2232,114,1560
2233,102,28800
2233,107,132000
2233,113,18000
2233,114,1560
2234,102,24000
2234,107,110000
2234,113,15000
2234,114,1300
2235,102,28800
2235,107,132000
2235,113,18000
2235,114,1560
2236,102,24000
2236,107,110000
2236,113,15000
2236,114,1300
2237,102,28800
2237,107,132000
2237,113,18000
2237,114,1560
2238,102,28800
2238,107,132000
2238,113,18000
2238,114,1560
2239,102,28800
2239,107,132000
2239,113,18000
2239,114,1560
2240,102,28800
2240,107,132000
2240,113,18000
2240,114,1560
2241,102,24000
2241,107,110000
2241,113,15000
2241,114,1300
2242,102,28800
2242,107,132000
2242,113,18000
2242,114,1560
2243,102,24000
2243,107,110000
2243,113,15000
2243,114,1300
2244,102,24000
2244,107,110000
2244,113,15000
2244,114,1300
2245,102,24000
2245,107,110000
2245,113,15000
2245,114,1300
2246,102,28800
2246,107,132000
2246,113,18000
2246,114,1560
2247,102,28800
2247,107,132000
2247,113,18000
2247,114,1560
2248,102,28800
2248,107,132000
2248,113,18000
2248,114,1560
2249,102,28800
2249,107,132000
2249,113,18000
2249,114,1560
2250,102,24000
2250,107,110000
2250,113,15000
2250,114,1300
2251,102,28800
2251,107,132000
2251,113,18000
2251,114,1560
2252,102,24000
2252,107,110000
2252,113,15000
2252,114,1300
2253,102,28800
2253,107,132000
2253,113,18000
2253,114,1560
2254,102,28800
2254,107,132000
2254,113,18000
2254,114,1560
2255,102,28800
2255,107,132000
2255,113,18000
2255,114,1560
2256,102,24000
2256,107,110000
2256,113,15000
2256,114,1300
2257,102,24000
2257,107,110000
2257,113,15000
2257,114,1300
2258,102,24000
2258,107,110000
2258,113,15000
2258,114,1300
2259,102,24000
2259,107,110000
2259,113,15000
2259,114,1300
2260,102,28800
2260,107,132000
2260,113,18000
2260,114,1560
2261,102,28800
2261,107,132000
2261,113,18000
2261,114,1560
2262,102,28800
2262,107,132000
2262,113,18000
2262,114,1560
2263,102,24000
2263,107,110000
2263,113,15000
2263,114,1300
2264,102,24000
2264,107,110000
2264,113,15000
2264,114,1300
2265,102,24000
2265,107,110000
2265,113,15000
2265,114,1300
2266,102,24000
2266,107,110000
2266,113,15000
2266,114,1300
2267,102,28800
2267,107,132000
2267,113,18000
2267,114,1560
2268,102,24000
2268,107,110000
2268,113,15000
2268,114,1300
2269,102,24000
2269,107,110000
2269,113,15000
2269,114,1300
2270,102,28800
2270,107,132000
2270,113,18000
2270,114,1560
2271,102,24000
2271,107,110000
2271,113,15000
2271,114,1300
2272,102,24000
2272,107,110000
2272,113,15000
2272,114,1300
2273,102,28800
2273,107,132000
2273,113,18000
2273,114,1560
2274,102,28800
2274,107,132000
2274,113,18000
2274,114,1560
2275,102,28800
2275,107,132000
2275,113,18000
2275,114,1560
2276,102,28800
2276,107,132000
2276,113,18000
2276,114,1560
2277,102,28800
2277,107,132000
2277,113,18000
2277,114,1560
2278,102,28800
2278,107,132000
2278,113,18000
2278,114,1560
2279,102,24000
2279,107,110000
2279,113,15000
2279,114,1300
2280,102,28800
2280,107,132000
2280,113,18000
2280,114,1560
2281,102,28800
2281,107,132000
2281,113,18000
2281,114,1560
2282,102,28800
2282,107,132000
2282,113,18000
2282,114,1560
2283,102,24000
2283,107,110000
2283,113,15000
2283,114,1300
2284,102,24000
2284,107,110000
2284,113,15000
2284,114,1300
2285,102,28800
2285,107,132000
2285,113,18000
2285,114,1560
2286,102,28800
2286,107,132000
2286,113,18000
2286,114,1560
2287,102,28800
2287,107,132000
2287,113,18000
2287,114,1560
2288,102,24000
2288,107,110000
2288,113,15000
2288,114,1300
2289,102,28800
2289,107,132000
2289,113,18000
2289,114,1560
2290,102,28800
2290,107,132000
2290,113,18000
2290,114,1560
2291,102,24000
2291,107,110000
2291,113,15000
2291,114,1300
2292,102,24000
2292,107,110000
2292,113,15000
2292,114,1300
2293,102,24000
2293,107,110000
2293,113,15000
2293,114,1300
2294,102,24000
2294,107,110000
2294,113,15000
2294,114,1300
2295,102,24000
2295,107,110000
2295,113,15000
2295,114,1300
2296,102,24000
2296,107,110000
2296,113,15000
2296,114,1300
2297,102,28800
2297,107,132000
2297,113,18000
2297,114,1560
2298,102,28800
2298,107,132000
2298,113,18000
2298,114,1560
2299,102,24000
2299,107,110000
2299,113,15000
2299,114,1300
2300,102,28800
2300,107,132000
2300,113,18000
2300,114,1560
2301,102,28800
2301,107,132000
2301,113,18000
2301,114,1560
2302,102,28800
2302,107,132000
2302,113,18000
2302,114,1560
2303,102,24000
2303,107,110000
2303,113,15000
2303,114,1300
2304,102,28800
2304,107,132000
2304,113,18000
2304,114,1560
2305,102,24000
2305,107,110000
2305,113,15000
2305,114,1300
2306,102,24000
2306,107,110000
2306,113,15000
2306,114,1300
2307,102,28800
2307,107,132000
2307,113,18000
2307,114,1560
2308,102,28800
2308,107,132000
2308,113,18000
2308,114,1560
2309,102,28800
2309,107,132000
2309,113,18000
2309,114,1560
2310,102,28800
2310,107,132000
2310,113,18000
2310,114,1560
2311,102,28800
2311,107,132000
2311,113,18000
2311,114,1560
2312,102,28800
2312,107,132000
2312,113,18000
2312,114,1560
2313,102,24000
2313,107,110000
2313,113,15000
2313,114,1300
2314,102,24000
2314,107,110000
2314,113,15000
2314,114,1300
2315,102,28800
2315,107,132000
2315,113,18000
2315,114,1560
2316,102,24000
2316,107,110000
2316,113,15000
2316,114,1300
2317,102,24000
2317,107,110000
2317,113,15000
2317,114,1300
2318,102,24000
2318,107,110000
2318,113,15000
2318,114,1300
2319,102,24000
2319,107,110000
2319,113,15000
2319,114,1300
2320,102,28800
2320,107,132000
2320,113,18000
2320,114,1560
2321,102,28800
2321,107,132000
2321,113,18000
2321,114,1560
2322,102,28800
2322,107,132000
2322,113,18000
2322,114,1560
2323,102,28800
2323,107,132000
2323,113,18000
2323,114,1560
2324,102,28800
2324,107,132000
2324,113,18000
2324,114,1560
2325,102,28800
2325,107,132000
2325,113,18000
2325,114,1560
2326,102,24000
2326,107,110000
2326,113,15000
2326,114,1300
2327,102,28800
2327,107,132000
2327,113,18000
2327,114,1560
2328,102,24000
2328,107,110000
2328,113,15000
2328,114,1300
2329,102,28800
2329,107,132000
2329,113,18000
2329,114,1560
2330,102,28800
2330,107,132000
2330,113,18000
2330,114,1560
2331,102,28800
2331,107,132000
2331,113,18000
2331,114,1560
2332,102,28800
2332,107,132000
2332,113,18000
2332,114,1560
2333,102,24000
2333,107,110000
2333,113,15000
2333,114,1300
2334,102,28800
2334,107,132000
2334,113,18000
2334,114,1560
2335,102,28800
2335,107,132000
2335,113,18000
2335,114,1560
2336,102,24000
2336,107,110000
2336,113,15000
2336,114,1300
2337,102,28800
2337,107,132000
2337,113,18000
2337,114,1560
2338,102,28800
2338,107,132000
2338,113,18000
2338,114,1560
2339,102,28800
2339,107,132000
2339,113,18000
2339,114,1560
2340,102,24000
2340,107,110000
2340,113,15000
2340,114,1300
2341,102,24000
2341,107,110000
2341,113,15000
2341,114,1300
2342,102,28800
2342,107,132000
2342,113,18000
2342,114,1560
2343,102,28800
2343,107,132000
2343,113,18000
2343,114,1560
2344,102,28800
2344,107,132000
2344,113,18000
2344,114,1560
2345,102,28800
2345,107,132000
2345,113,18000
2345,114,1560
2346,102,28800
2346,107,132000
2346,113,18000
2346,114,1560
2347,102,28800
2347,107,132000
2347,113,18000
2347,114,1560
2348,102,28800
2348,107,132000
2348,113,18000
2348,114,1560
2349,102,24000
2349,107,110000
2349,113,15000
2349,114,1300
2350,102,28800
2350,107,132000
2350,113,18000
2350,114,1560
2351,102,24000
2351,107,110000
2351,113,15000
2351,114,1300
2352,102,28800
2352,107,132000
2352,113,18000
2352,114,1560
2353,102,24000
2353,107,110000
2353,113,15000
2353,114,1300
2354,102,24000
2354,107,110000
2354,113,15000
2354,114,1300
2355,102,24000
2355,107,110000
2355,113,15000
2355,114,1300
2356,102,24000
2356,107,110000
2356,113,15000
2356,114,1300
2357,102,28800
2357,107,132000
2357,113,18000
2357,114,1560
2358,102,28800
2358,107,132000
2358,113,18000
2358,114,1560
2359,102,28800
2359,107,132000
2359,113,18000
2359,114,1560
2360,102,24000
2360,107,110000
2360,113,15000
2360,114,1300
2361,102,24000
2361,107,110000
2361,113,15000
2361,114,1300
2362,102,28800
2362,107,132000
2362,113,18000
2362,114,1560
2363,102,24000
2363,107,110000
2363,113,15000
2363,114,1300
2364,102,24000
2364,107,110000
2364,113,15000
2364,114,1300
2365,102,28800
2365,107,132000
2365,113,18000
2365,114,1560
2366,102,24000
2366,107,110000
2366,113,15000
2366,114,1300
2367,102,28800
2367,107,132000
2367,113,18000
2367,114,1560
2368,102,28800
2368,107,132000
2368,113,18000
2368,114,1560
2369,102,28800
2369,107,132000
2369,113,18000
2369,114,1560
2370,102,28800
2370,107,132000
2370,113,18000
2370,114,1560
2371,102,24000
2371,107,110000
2371,113,15000
2371,114,1300
2372,102,28800
2372,107,132000
2372,113,18000
2372,114,1560
2373,102,24000
2373,107,110000
2373,113,15000
2373,114,1300
2374,102,28800
2374,107,132000
2374,113,18000
2374,114,1560
2375,102,28800
2375,107,132000
2375,113,18000
2375,114,1560
2376,102,24000
2376,107,110000
2376,113,15000
2376,114,1300
2377,102,24000
2377,107,110000
2377,113,15000
2377,114,1300
2378,102,28800
2378,107,132000
2378,113,18000
2378,114,1560
2379,102,24000
2379,107,110000
2379,113,15000
2379,114,1300
2380,102,28800
2380,107,132000
2380,113,18000
2380,114,1560
2381,102,28800
2381,107,132000
2381,113,18000
2381,114,1560
2382,102,28800
2382,107,132000
2382,113,18000
2382,114,1560
2383,102,28800
2383,107,132000
2383,113,18000
2383,114,1560
2384,102,28800
2384,107,132000
2384,113,18000
2384,114,1560
2385,102,24000
2385,107,110000
2385,113,15000
2385,114,1300
2386,102,28800
2386,107,132000
2386,113,18000
2386,114,1560
2387,102,28800
2387,107,132000
2387,113,18000
2387,114,1560
2388,102,28800
2388,107,132000
2388,113,18000
2388,114,1560
2389,102,28800
2389,107,132000
2389,113,18000
2389,114,1560
2390,102,24000
2390,107,110000
2390,113,15000
2390,114,1300
2391,102,24000
2391,107,110000
2391,113,15000
2391,114,1300
2392,102,28800
2392,107,132000
2392,113,18000
2392,114,1560
2393,102,24000
2393,107,110000
2393,113,15000
2393,114,1300
2394,102,24000
2394,107,110000
2394,113,15000
2394,114,1300
2395,102,28800
2395,107,132000
2395,113,18000
2395,114,1560
2396,102,28800
2396,107,132000
2396,113,18000
2396,114,1560
2397,102,24000
2397,107,110000
2397,113,15000
2397,114,1300
2398,102,24000
2398,107,110000
2398,113,15000
2398,114,1300
2399,102,28800
2399,107,132000
2399,113,18000
2399,114,1560
2400,102,28800
2400,107,132000
2400,113,18000
2400,114,1560
2401,102,28800
2401,107,132000
2401,113,18000
2401,114,1560
2402,102,24000
2402,107,110000
2402,113,15000
2402,114,1300
2403,102,24000
2403,107,110000
2403,113,15000
2403,114,1300
2404,102,24000
2404,107,110000
2404,113,15000
2404,114,1300
2405,102,24000
2405,107,110000
2405,113,15000
2405,114,1300
2406,102,28800
2406,107,132000
2406,113,18000
2406,114,1560
2407,102,24000
2407,107,110000
2407,113,15000
2407,114,1300
2408,102,24000
2408,107,110000
2408,113,15000
2408,114,1300
2409,102,28800
2409,107,132000
2409,113,18000
2409,114,1560
2410,102,28800
2410,107,132000
2410,113,18000
2410,114,1560
2411,102,28800
2411,107,132000
2411,113,18000
2411,114,1560
2412,102,24000
2412,107,110000
2412,113,15000
2412,114,1300
2413,102,28800
2413,107,132000
2413,113,18000
2413,114,1560
2414,102,24000
2414,107,110000
2414,113,15000
2414,114,1300
2415,102,28800
2415,107,132000
2415,113,18000
2415,114,1560
2416,102,28800
2416,107,132000
2416,113,18000
2416,114,1560
2417,102,24000
2417,107,110000
2417,113,15000
2417,114,1300
2418,102,24000
2418,107,110000
2418,113,15000
2418,114,1300
2419,102,28800
2419,107,132000
2419,113,18000
2419,114,1560
2420,102,24000
2420,107,110000
2420,113,15000
2420,114,1300
2421,102,24000
2421,107,110000
2421,113,15000
2421,114,1300
2422,102,28800
2422,107,132000
2422,113,18000
2422,114,1560
2423,102,28800
2423,107,132000
2423,113,18000
2423,114,1560
2424,102,28800
2424,107,132000
2424,113,18000
2424,114,1560
2425,102,28800
2425,107,132000
2425,113,18000
2425,114,1560
2426,102,24000
2426,107,110000
2426,113,15000
2426,114,1300
2427,102,28800
2427,107,132000
2427,113,18000
2427,114,1560
2428,102,28800
2428,107,132000
2428,113,18000
2428,114,1560
2429,102,28800
2429,107,132000
2429,113,18000
2429,114,1560
2430,102,24000
2430,107,110000
2430,113,15000
2430,114,1300
2431,102,28800
2431,107,132000
2431,113,18000
2431,114,1560
2432,102,24000
2432,107,110000
2432,113,15000
2432,114,1300
2433,102,24000
2433,107,110000
2433,113,15000
2433,114,1300
2434,102,28800
2434,107,132000
2434,113,18000
2434,114,1560
2435,102,24000
2435,107,110000
2435,113,15000
2435,114,1300
2436,102,28800
2436,107,132000
2436,113,18000
2436,114,1560
2437,102,24000
2437,107,110000
2437,113,15000
2437,114,1300
2438,102,24000
2438,107,110000
2438,113,15000
2438,114,1300
2439,102,28800
2439,107,132000
2439,113,18000
2439,114,1560
2440,102,24000
2440,107,110000
2440,113,15000
2440,114,1300
2441,102,28800
2441,107,132000
2441,113,18000
2441,114,1560
2442,102,28800
2442,107,132000
2442,113,18000
2442,114,1560
2443,102,28800
2443,107,132000
2443,113,18000
2443,114,1560
2444,102,28800
2444,107,132000
2444,113,18000
2444,114,1560
2445,102,28800
2445,107,132000
2445,113,18000
2445,114,1560
2446,102,28800
2446,107,132000
2446,113,18000
2446,114,1560
2447,102,24000
2447,107,110000
2447,113,15000
2447,114,1300
2448,102,28800
2448,107,132000
2448,113,18000
2448,114,1560
2449,102,24000
2449,107,110000
2449,113,15000
2449,114,1300
2450,102,28800
2450,107,132000
2450,113,18000
2450,114,1560
2451,102,24000
2451,107,110000
2451,113,15000
2451,114,1300
2452,102,28800
2452,107,132000
2452,113,18000
2452,114,1560
2453,102,28800
2453,107,132000
2453,113,18000
2453,114,1560
2454,102,28800
2454,107,132000
2454,113,18000
2454,114,1560
2455,102,28800
2455,107,132000
2455,113,18000
2455,114,1560
2456,102,28800
2456,107,132000
2456,113,18000
2456,114,1560
2457,102,28800
2457,107,132000
2457,113,18000
2457,114,1560
2458,102,28800
2458,107,132000
2458,113,18000
2458,114,1560
2459,102,24000
2459,107,110000
2459,113,15000
2459,114,1300
2460,102,24000
2460,107,110000
2460,113,15000
2460,114,1300
2461,102,28800
2461,107,132000
2461,113,18000
2461,114,1560
2462,102,28800
2462,107,132000
2462,113,18000
2462,114,1560
2463,102,24000
2463,107,110000
2463,113,15000
2463,114,1300
2464,102,24000
2464,107,110000
2464,113,15000
2464,114,1300
2465,102,24000
2465,107,110000
2465,113,15000
2465,114,1300
2466,102,28800
2466,107,132000
2466,113,18000
2466,114,1560
2467,102,24000
2467,107,110000
2467,113,15000
2467,114,1300
2468,102,24000
2468,107,110000
2468,113,15000
2468,114,1300
2469,102,28800
2469,107,132000
2469,113,18000
2469,114,1560
2470,102,28800
2470,107,132000
2470,113,18000
2470,114,1560
2471,102,28800
2471,107,132000
2471,113,18000
2471,114,1560
2472,102,24000
2472,107,110000
2472,113,15000
2472,114,1300
2473,102,24000
2473,107,110000
2473,113,15000
2473,114,1300
2474,102,24000
2474,107,110000
2474,113,15000
2474,114,1300
2475,102,28800
2475,107,132000
2475,113,18000
2475,114,1560
